3, 0.000000
4, 0.001000
5, 0.000000
6, 0.000000
7, 0.001000
8, 0.000000
9, 0.000000
10, 0.001000
11, 0.000000
12, 0.001000
13, 0.001000
14, 0.001000
15, 0.001000
16, 0.001000
17, 0.001000
18, 0.001000
19, 0.001000
20, 0.001000
21, 0.001000
22, 0.001000
23, 0.002000
24, 0.001000
25, 0.001000
26, 0.001000
27, 0.001000
28, 0.001000
29, 0.002000
30, 0.001000
31, 0.001000
32, 0.002000
33, 0.002000
34, 0.001000
35, 0.002000
36, 0.001000
37, 0.002000
38, 0.002000
39, 0.002000
40, 0.002000
41, 0.002000
42, 0.002000
43, 0.002000
44, 0.002000
45, 0.002000
46, 0.002000
47, 0.002000
48, 0.002000
49, 0.003000
50, 0.003000
51, 0.003000
52, 0.003000
53, 0.002000
54, 0.003000
55, 0.002000
56, 0.002000
57, 0.002000
58, 0.003000
59, 0.002000
60, 0.003000
61, 0.003000
62, 0.002000
63, 0.003000
64, 0.012000
65, 0.003000
66, 0.003000
67, 0.003000
68, 0.003000
69, 0.003000
70, 0.003000
71, 0.003000
72, 0.003000
73, 0.003000
74, 0.003000
75, 0.003000
76, 0.004000
77, 0.003000
78, 0.004000
79, 0.004000
80, 0.004000
81, 0.004000
82, 0.003000
83, 0.003000
84, 0.004000
85, 0.004000
86, 0.004000
87, 0.004000
88, 0.003000
89, 0.003000
90, 0.003000
91, 0.004000
92, 0.003000
93, 0.003000
94, 0.003000
95, 0.003000
96, 0.004000
97, 0.004000
98, 0.004000
99, 0.003000
100, 0.003000
101, 0.004000
102, 0.004000
103, 0.004000
104, 0.004000
105, 0.004000
106, 0.004000
107, 0.004000
108, 0.004000
109, 0.004000
110, 0.004000
111, 0.004000
112, 0.004000
113, 0.004000
114, 0.004000
115, 0.004000
116, 0.004000
117, 0.004000
118, 0.004000
119, 0.004000
120, 0.004000
121, 0.004000
122, 0.005000
123, 0.004000
124, 0.005000
125, 0.005000
126, 0.005000
127, 0.004000
128, 0.005000
129, 0.004000
130, 0.004000
131, 0.013000
132, 0.005000
133, 0.005000
134, 0.005000
135, 0.005000
136, 0.005000
137, 0.005000
138, 0.005000
139, 0.005000
140, 0.005000
141, 0.006000
142, 0.006000
143, 0.006000
144, 0.006000
145, 0.006000
146, 0.006000
147, 0.005000
148, 0.006000
149, 0.006000
150, 0.005000
151, 0.006000
152, 0.006000
153, 0.006000
154, 0.006000
155, 0.006000
156, 0.006000
157, 0.006000
158, 0.006000
159, 0.006000
160, 0.006000
161, 0.006000
162, 0.006000
163, 0.007000
164, 0.006000
165, 0.006000
166, 0.006000
167, 0.006000
168, 0.006000
169, 0.006000
170, 0.006000
171, 0.006000
172, 0.006000
173, 0.006000
174, 0.006000
175, 0.006000
176, 0.006000
177, 0.006000
178, 0.006000
179, 0.007000
180, 0.007000
181, 0.006000
182, 0.006000
183, 0.007000
184, 0.006000
185, 0.007000
186, 0.006000
187, 0.006000
188, 0.006000
189, 0.007000
190, 0.007000
191, 0.006000
192, 0.007000
193, 0.007000
194, 0.007000
195, 0.007000
196, 0.007000
197, 0.007000
198, 0.007000
199, 0.006000
200, 0.007000
201, 0.007000
202, 0.007000
203, 0.007000
204, 0.007000
205, 0.007000
206, 0.007000
207, 0.008000
208, 0.007000
209, 0.007000
210, 0.007000
211, 0.008000
212, 0.007000
213, 0.007000
214, 0.008000
215, 0.008000
216, 0.007000
217, 0.009000
218, 0.007000
219, 0.008000
220, 0.007000
221, 0.008000
222, 0.008000
223, 0.008000
224, 0.008000
225, 0.008000
226, 0.008000
227, 0.008000
228, 0.007000
229, 0.008000
230, 0.008000
231, 0.008000
232, 0.007000
233, 0.008000
234, 0.008000
235, 0.008000
236, 0.008000
237, 0.008000
238, 0.008000
239, 0.008000
240, 0.008000
241, 0.009000
242, 0.008000
243, 0.008000
244, 0.008000
245, 0.008000
246, 0.009000
247, 0.008000
248, 0.008000
249, 0.009000
250, 0.009000
251, 0.009000
252, 0.009000
253, 0.009000
254, 0.009000
255, 0.009000
256, 0.009000
257, 0.009000
258, 0.009000
259, 0.009000
260, 0.009000
261, 0.009000
262, 0.009000
263, 0.009000
264, 0.009000
265, 0.009000
266, 0.009000
267, 0.009000
